CBSA,CBSA Code,date,OT,Category,Defining Parameter,Defining Site,Number of Sites Reporting,start_date,end_date
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-02-17,40,Good,Ozone,36-027-0007,41,2019-02-17,2019-02-17
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-02-18,42,Good,NO2,34-017-0006,37,2019-02-18,2019-02-18
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-02-19,42,Good,Ozone,36-027-0007,37,2019-02-19,2019-02-19
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-02-20,91,Moderate,NO2,34-003-0010,42,2019-02-20,2019-02-20
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-02-21,60,Moderate,NO2,34-003-0010,37,2019-02-21,2019-02-21
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-02-22,52,Moderate,PM2.5,36-005-0110,36,2019-02-22,2019-02-22
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-02-23,51,Moderate,PM2.5,36-061-0128,41,2019-02-23,2019-02-23
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-02-24,47,Good,PM2.5,34-003-0010,37,2019-02-24,2019-02-24
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-02-25,45,Good,PM2.5,36-061-0115,38,2019-02-25,2019-02-25
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-02-26,42,Good,NO2,34-003-0010,42,2019-02-26,2019-02-26
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-02-27,103,Unhealthy for Sensitive Groups,NO2,34-003-0010,36,2019-02-27,2019-02-27
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-02-28,54,Moderate,NO2,34-003-0010,38,2019-02-28,2019-02-28
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-03-01,94,Moderate,NO2,34-003-0010,47,2019-03-01,2019-03-01
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-03-02,52,Moderate,PM2.5,34-039-0004,42,2019-03-02,2019-03-02
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-03-03,60,Moderate,PM2.5,34-039-0004,42,2019-03-03,2019-03-03
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-03-04,47,Good,Ozone,36-103-0004,47,2019-03-04,2019-03-04
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-03-05,51,Moderate,PM2.5,34-039-0004,42,2019-03-05,2019-03-05
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-03-06,49,Good,PM2.5,34-039-0004,41,2019-03-06,2019-03-06
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-03-07,56,Moderate,PM2.5,34-039-2003,47,2019-03-07,2019-03-07
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-03-08,71,Moderate,NO2,34-039-0004,42,2019-03-08,2019-03-08
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-03-09,81,Moderate,PM2.5,34-017-1003,42,2019-03-09,2019-03-09
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-03-10,59,Moderate,PM2.5,34-003-0010,47,2019-03-10,2019-03-10
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-03-11,48,Good,Ozone,36-103-0004,41,2019-03-11,2019-03-11
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-03-12,45,Good,Ozone,34-029-0006,41,2019-03-12,2019-03-12
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-03-13,64,Moderate,NO2,34-017-0006,45,2019-03-13,2019-03-13
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-03-14,56,Moderate,NO2,34-013-0003,40,2019-03-14,2019-03-14
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-03-15,64,Moderate,PM2.5,34-003-0010,41,2019-03-15,2019-03-15
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-03-16,43,Good,Ozone,36-103-0004,46,2019-03-16,2019-03-16
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-03-17,44,Good,Ozone,36-103-0004,41,2019-03-17,2019-03-17
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-03-18,64,Moderate,NO2,34-017-0006,41,2019-03-18,2019-03-18
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-03-19,54,Moderate,NO2,34-013-0003,47,2019-03-19,2019-03-19
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-03-20,61,Moderate,NO2,36-005-0110,42,2019-03-20,2019-03-20
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-03-21,52,Moderate,NO2,34-039-0004,42,2019-03-21,2019-03-21
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-03-22,44,Good,Ozone,36-103-0004,47,2019-03-22,2019-03-22
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-03-23,44,Good,Ozone,36-103-0004,42,2019-03-23,2019-03-23
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-03-24,50,Good,Ozone,36-079-0005,42,2019-03-24,2019-03-24
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-03-25,45,Good,NO2,36-081-0125,46,2019-03-25,2019-03-25
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-03-26,44,Good,Ozone,36-103-0004,42,2019-03-26,2019-03-26
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-03-27,45,Good,Ozone,36-103-0004,42,2019-03-27,2019-03-27
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-03-28,55,Moderate,PM2.5,34-003-0010,47,2019-03-28,2019-03-28
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-03-29,59,Moderate,PM2.5,34-003-0010,42,2019-03-29,2019-03-29
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-03-30,72,Moderate,PM2.5,34-039-0004,41,2019-03-30,2019-03-30
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-03-31,100,Moderate,PM2.5,34-039-0004,46,2019-03-31,2019-03-31
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-04-01,46,Good,NO2,34-017-0006,40,2019-04-01,2019-04-01
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-04-02,60,Moderate,NO2,34-013-0003,41,2019-04-02,2019-04-02
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-04-03,54,Moderate,Ozone,36-103-0004,45,2019-04-03,2019-04-03
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-04-04,49,Good,Ozone,34-029-0006,40,2019-04-04,2019-04-04
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-04-05,41,Good,Ozone,36-103-0004,41,2019-04-05,2019-04-05
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-04-06,53,Moderate,PM2.5,34-003-0010,47,2019-04-06,2019-04-06
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-04-07,64,Moderate,Ozone,34-019-0001,42,2019-04-07,2019-04-07
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-04-08,61,Moderate,PM2.5,34-003-0010,41,2019-04-08,2019-04-08
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-04-09,65,Moderate,PM2.5,34-003-0010,47,2019-04-09,2019-04-09
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-04-10,38,Good,Ozone,34-029-0006,40,2019-04-10,2019-04-10
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-04-11,44,Good,NO2,34-003-0010,41,2019-04-11,2019-04-11
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-04-12,51,Moderate,PM2.5,34-003-0010,47,2019-04-12,2019-04-12
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-04-13,53,Moderate,PM2.5,36-081-0124,41,2019-04-13,2019-04-13
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-04-14,54,Moderate,PM2.5,34-003-0010,41,2019-04-14,2019-04-14
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-04-15,46,Good,NO2,36-005-0110,46,2019-04-15,2019-04-15
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-04-16,49,Good,Ozone,34-029-0006,41,2019-04-16,2019-04-16
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-04-17,47,Good,NO2,36-079-0005,42,2019-04-17,2019-04-17
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-04-18,58,Moderate,Ozone,34-029-0006,46,2019-04-18,2019-04-18
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-04-19,56,Moderate,PM2.5,34-003-0010,42,2019-04-19,2019-04-19
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-04-20,52,Moderate,PM2.5,34-039-0004,41,2019-04-20,2019-04-20
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-04-21,44,Good,Ozone,36-103-0004,46,2019-04-21,2019-04-21
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-04-22,41,Good,Ozone,36-103-0004,41,2019-04-22,2019-04-22
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-04-23,61,Moderate,Ozone,34-029-0006,42,2019-04-23,2019-04-23
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-04-24,44,Good,Ozone,34-029-0006,46,2019-04-24,2019-04-24
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-04-25,44,Good,Ozone,36-027-0007,41,2019-04-25,2019-04-25
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-04-26,45,Good,PM2.5,34-003-0010,40,2019-04-26,2019-04-26
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-04-27,47,Good,Ozone,34-029-0006,47,2019-04-27,2019-04-27
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-04-28,36,Good,Ozone,36-103-0004,41,2019-04-28,2019-04-28
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-04-29,44,Good,Ozone,36-103-0004,41,2019-04-29,2019-04-29
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-04-30,62,Moderate,PM2.5,34-003-0010,47,2019-04-30,2019-04-30
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-05-01,46,Good,PM2.5,34-003-0010,41,2019-05-01,2019-05-01
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-05-02,62,Moderate,PM2.5,34-003-0010,40,2019-05-02,2019-05-02
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-05-03,67,Moderate,PM2.5,34-031-0005,47,2019-05-03,2019-05-03
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-05-04,81,Moderate,PM2.5,34-039-0004,42,2019-05-04,2019-05-04
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-05-05,40,Good,PM2.5,34-003-0010,41,2019-05-05,2019-05-05
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-05-06,68,Moderate,PM2.5,34-031-0005,45,2019-05-06,2019-05-06
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-05-07,54,Moderate,Ozone,34-031-5001,40,2019-05-07,2019-05-07
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-05-08,48,Good,NO2,34-003-0010,41,2019-05-08,2019-05-08
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-05-09,51,Moderate,PM2.5,34-017-1003,47,2019-05-09,2019-05-09
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-05-10,54,Moderate,PM2.5,34-003-0010,41,2019-05-10,2019-05-10
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-05-11,52,Moderate,PM2.5,34-039-0004,41,2019-05-11,2019-05-11
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-05-12,40,Good,Ozone,36-103-0004,46,2019-05-12,2019-05-12
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-05-13,53,Moderate,PM2.5,34-017-1003,41,2019-05-13,2019-05-13
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-05-14,46,Good,PM2.5,34-003-0010,41,2019-05-14,2019-05-14
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-05-15,42,Good,Ozone,34-027-3001,46,2019-05-15,2019-05-15
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-05-16,58,Moderate,Ozone,34-029-0006,41,2019-05-16,2019-05-16
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-05-17,67,Moderate,Ozone,34-029-0006,41,2019-05-17,2019-05-17
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-05-18,50,Good,Ozone,34-029-0006,46,2019-05-18,2019-05-18
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-05-19,61,Moderate,Ozone,36-087-0005,40,2019-05-19,2019-05-19
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-05-20,77,Moderate,Ozone,34-029-0006,39,2019-05-20,2019-05-20
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-05-21,37,Good,Ozone,36-087-0005,45,2019-05-21,2019-05-21
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-05-22,47,Good,Ozone,36-085-0111,40,2019-05-22,2019-05-22
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-05-23,45,Good,PM2.5,34-003-0010,41,2019-05-23,2019-05-23
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-05-24,48,Good,PM2.5,34-039-0004,46,2019-05-24,2019-05-24
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-05-25,44,Good,Ozone,36-087-0005,41,2019-05-25,2019-05-25
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-05-26,51,Moderate,Ozone,36-103-0002,41,2019-05-26,2019-05-26
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-05-27,44,Good,Ozone,34-025-0005,45,2019-05-27,2019-05-27
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-05-28,56,Moderate,PM2.5,34-039-0004,39,2019-05-28,2019-05-28
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-05-29,55,Moderate,PM2.5,34-039-0004,39,2019-05-29,2019-05-29
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-05-30,56,Moderate,PM2.5,34-003-0010,46,2019-05-30,2019-05-30
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-05-31,100,Moderate,Ozone,36-103-0004,40,2019-05-31,2019-05-31
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-06-01,71,Moderate,Ozone,36-087-0005,41,2019-06-01,2019-06-01
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-06-02,74,Moderate,Ozone,36-081-0124,46,2019-06-02,2019-06-02
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-06-03,40,Good,Ozone,34-029-0006,39,2019-06-03,2019-06-03
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-06-04,45,Good,Ozone,34-029-0006,41,2019-06-04,2019-06-04
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-06-05,97,Moderate,Ozone,34-023-0011,46,2019-06-05,2019-06-05
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-06-06,61,Moderate,Ozone,36-081-0124,40,2019-06-06,2019-06-06
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-06-07,67,Moderate,Ozone,34-023-0011,40,2019-06-07,2019-06-07
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-06-08,61,Moderate,Ozone,34-019-0001,46,2019-06-08,2019-06-08
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-06-09,47,Good,Ozone,34-031-5001,41,2019-06-09,2019-06-09
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-06-10,40,Good,PM2.5,34-003-0010,41,2019-06-10,2019-06-10
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-06-11,39,Good,Ozone,34-029-0006,46,2019-06-11,2019-06-11
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-06-12,43,Good,Ozone,36-087-0005,41,2019-06-12,2019-06-12
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-06-13,40,Good,Ozone,36-103-0004,40,2019-06-13,2019-06-13
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-06-14,37,Good,Ozone,36-103-0009,45,2019-06-14,2019-06-14
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-06-15,67,Moderate,Ozone,36-119-2004,41,2019-06-15,2019-06-15
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-06-16,60,Moderate,PM2.5,34-013-0003,41,2019-06-16,2019-06-16
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-06-17,54,Moderate,PM2.5,34-039-0004,46,2019-06-17,2019-06-17
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-06-18,68,Moderate,PM2.5,34-003-0010,39,2019-06-18,2019-06-18
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-06-19,54,Moderate,PM2.5,34-003-0010,40,2019-06-19,2019-06-19
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-06-20,55,Moderate,PM2.5,34-003-0010,46,2019-06-20,2019-06-20
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-06-21,39,Good,PM2.5,34-039-0004,41,2019-06-21,2019-06-21
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-06-22,37,Good,PM2.5,34-017-1003,41,2019-06-22,2019-06-22
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-06-23,40,Good,Ozone,34-029-0006,45,2019-06-23,2019-06-23
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-06-24,67,Moderate,Ozone,34-023-0011,41,2019-06-24,2019-06-24
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-06-25,61,Moderate,PM2.5,36-061-0128,40,2019-06-25,2019-06-25
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-06-26,108,Unhealthy for Sensitive Groups,Ozone,36-103-0002,46,2019-06-26,2019-06-26
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-06-27,105,Unhealthy for Sensitive Groups,Ozone,36-103-0002,40,2019-06-27,2019-06-27
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-06-28,150,Unhealthy for Sensitive Groups,Ozone,34-003-0006,40,2019-06-28,2019-06-28
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-06-29,126,Unhealthy for Sensitive Groups,Ozone,36-103-0004,45,2019-06-29,2019-06-29
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-06-30,46,Good,PM2.5,34-003-0010,40,2019-06-30,2019-06-30
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-07-01,47,Good,Ozone,34-029-0006,41,2019-07-01,2019-07-01
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-07-02,150,Unhealthy for Sensitive Groups,Ozone,34-029-0006,46,2019-07-02,2019-07-02
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-07-03,129,Unhealthy for Sensitive Groups,Ozone,36-103-0002,41,2019-07-03,2019-07-03
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-07-04,122,Unhealthy for Sensitive Groups,Ozone,34-031-5001,42,2019-07-04,2019-07-04
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-07-05,100,Moderate,Ozone,36-087-0005,47,2019-07-05,2019-07-05
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-07-06,58,Moderate,PM2.5,34-003-0010,42,2019-07-06,2019-07-06
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-07-07,53,Moderate,PM2.5,36-005-0110,42,2019-07-07,2019-07-07
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-07-08,54,Moderate,PM2.5,34-031-0005,47,2019-07-08,2019-07-08
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-07-09,100,Moderate,Ozone,36-103-0002,42,2019-07-09,2019-07-09
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-07-10,112,Unhealthy for Sensitive Groups,Ozone,34-023-0011,42,2019-07-10,2019-07-10
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-07-11,90,Moderate,Ozone,36-027-0007,46,2019-07-11,2019-07-11
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-07-12,51,Moderate,Ozone,36-103-0004,40,2019-07-12,2019-07-12
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-07-13,80,Moderate,Ozone,34-029-0006,42,2019-07-13,2019-07-13
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-07-14,64,Moderate,Ozone,36-103-0044,46,2019-07-14,2019-07-14
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-07-15,61,Moderate,Ozone,36-103-0002,41,2019-07-15,2019-07-15
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-07-16,136,Unhealthy for Sensitive Groups,Ozone,36-103-0044,41,2019-07-16,2019-07-16
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-07-17,108,Unhealthy for Sensitive Groups,Ozone,36-103-0044,46,2019-07-17,2019-07-17
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-07-18,53,Moderate,PM2.5,34-039-0004,41,2019-07-18,2019-07-18
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-07-19,93,Moderate,Ozone,36-119-2004,40,2019-07-19,2019-07-19
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-07-20,97,Moderate,Ozone,36-103-0002,44,2019-07-20,2019-07-20
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-07-21,84,Moderate,Ozone,36-103-0002,39,2019-07-21,2019-07-21
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-07-22,71,Moderate,Ozone,34-019-0001,40,2019-07-22,2019-07-22
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-07-23,31,Good,Ozone,36-103-0004,46,2019-07-23,2019-07-23
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-07-24,54,Moderate,Ozone,34-025-0005,41,2019-07-24,2019-07-24
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-07-25,58,Moderate,Ozone,36-081-0124,39,2019-07-25,2019-07-25
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-07-26,108,Unhealthy for Sensitive Groups,Ozone,34-003-0006,46,2019-07-26,2019-07-26
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-07-27,93,Moderate,Ozone,34-003-0006,41,2019-07-27,2019-07-27
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-07-28,129,Unhealthy for Sensitive Groups,Ozone,36-103-0044,41,2019-07-28,2019-07-28
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-07-29,150,Unhealthy for Sensitive Groups,Ozone,36-103-0044,46,2019-07-29,2019-07-29
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-07-30,105,Unhealthy for Sensitive Groups,Ozone,36-119-2004,40,2019-07-30,2019-07-30
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-07-31,74,Moderate,Ozone,36-103-0044,39,2019-07-31,2019-07-31
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-08-01,84,Moderate,Ozone,34-023-0011,46,2019-08-01,2019-08-01
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-08-02,80,Moderate,Ozone,36-087-0005,41,2019-08-02,2019-08-02
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-08-03,87,Moderate,Ozone,34-003-0006,40,2019-08-03,2019-08-03
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-08-04,90,Moderate,Ozone,34-025-0005,46,2019-08-04,2019-08-04
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-08-05,80,Moderate,Ozone,34-031-5001,40,2019-08-05,2019-08-05
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-08-06,61,Moderate,Ozone,34-019-0001,41,2019-08-06,2019-08-06
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-08-07,58,Moderate,PM2.5,34-003-0010,45,2019-08-07,2019-08-07
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-08-08,97,Moderate,Ozone,36-103-0044,39,2019-08-08,2019-08-08
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-08-09,51,Moderate,Ozone,34-029-0006,41,2019-08-09,2019-08-09
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-08-10,37,Good,Ozone,34-029-0006,45,2019-08-10,2019-08-10
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-08-11,38,Good,Ozone,34-025-0005,41,2019-08-11,2019-08-11
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-08-12,67,Moderate,Ozone,36-103-0044,41,2019-08-12,2019-08-12
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-08-13,70,Moderate,PM2.5,34-039-0004,46,2019-08-13,2019-08-13
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-08-14,71,Moderate,PM2.5,34-003-0010,41,2019-08-14,2019-08-14
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-08-15,59,Moderate,PM2.5,34-003-0010,41,2019-08-15,2019-08-15
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-08-16,51,Moderate,PM2.5,34-029-2002,45,2019-08-16,2019-08-16
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-08-17,71,Moderate,Ozone,34-031-5001,41,2019-08-17,2019-08-17
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-08-18,56,Moderate,PM2.5,34-003-0010,41,2019-08-18,2019-08-18
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-08-19,71,Moderate,Ozone,36-103-0044,46,2019-08-19,2019-08-19
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-08-20,90,Moderate,Ozone,36-119-2004,41,2019-08-20,2019-08-20
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-08-21,59,Moderate,PM2.5,34-003-0010,41,2019-08-21,2019-08-21
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-08-22,97,Moderate,Ozone,36-103-0002,45,2019-08-22,2019-08-22
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-08-23,37,Good,PM2.5,34-003-0010,40,2019-08-23,2019-08-23
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-08-24,37,Good,Ozone,34-025-0005,41,2019-08-24,2019-08-24
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-08-25,29,Good,Ozone,36-103-0044,46,2019-08-25,2019-08-25
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-08-26,42,Good,Ozone,34-027-3001,40,2019-08-26,2019-08-26
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-08-27,42,Good,Ozone,36-087-0005,41,2019-08-27,2019-08-27
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-08-28,40,Good,PM2.5,34-013-0003,46,2019-08-28,2019-08-28
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-08-29,44,Good,Ozone,36-103-0044,41,2019-08-29,2019-08-29
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-08-30,84,Moderate,Ozone,36-081-0124,41,2019-08-30,2019-08-30
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-08-31,80,Moderate,Ozone,34-029-0006,46,2019-08-31,2019-08-31
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-09-01,40,Good,Ozone,36-087-0005,41,2019-09-01,2019-09-01
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-09-02,42,Good,PM2.5,34-003-0010,41,2019-09-02,2019-09-02
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-09-03,58,Moderate,Ozone,34-019-0001,45,2019-09-03,2019-09-03
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-09-04,54,Moderate,PM2.5,34-003-0010,41,2019-09-04,2019-09-04
"New York-Newark-Jersey City, NY-NJ-PA",35620,2019-09-05,40,Good,NO2,34-013-0003,40,2019-09-05,2019-09-05
